condition,post_index,comment_imbalance_mean,participation_rate_A_mean,participation_rate_B_mean,participation_gap_mean,mean_confidence_A_mean,mean_confidence_B_mean,mean_willingness_A_mean,mean_willingness_B_mean,conformity_rate_mean,silence_streak_mean_mean,silence_streak_max_mean,silence_streak_pct_ge_5_mean,cascade_flag_mean,comment_imbalance_std,participation_rate_A_std,participation_rate_B_std,participation_gap_std,mean_confidence_A_std,mean_confidence_B_std,mean_willingness_A_std,mean_willingness_B_std,conformity_rate_std,silence_streak_mean_std,silence_streak_max_std,silence_streak_pct_ge_5_std,cascade_flag_std,cascade_probability
treatment3,4,0.21292303544507027,0.4255,0.395,0.0305,0.5125480969029612,0.4875948432406226,0.5260444889667257,0.4733098220122276,0.08033893740940057,1.338,4.0,0.0,0.2,0.11155028165188326,0.05871205381485045,0.05385164807134505,0.0920797709083071,0.0037515901640222233,0.0034729148360794124,0.007587075019056031,0.007093586687031049,0.029455668317333605,0.1108626461698866,0.0,0.0,0.4103913408340616,0.2
treatment3,5,0.23987099042709276,0.445,0.377,0.068,0.515612968176386,0.48454211077937337,0.5324992892380849,0.4669367359222928,0.08161520631420652,1.44975,5.0,0.10875000000000001,0.25,0.10270584326402858,0.049257647015196374,0.04496782475457194,0.07977600219562139,0.004345675445025978,0.00434367251316985,0.009953687105914537,0.008360128054480897,0.031472234928309153,0.09447186994299582,0.0,0.020188258703357363,0.4442616583193193,0.25
treatment3,6,0.2199176647612327,0.4135,0.36550000000000005,0.047999999999999994,0.5187963963792382,0.48140833282169365,0.5390475966928154,0.46009734198431695,0.07797768079527384,1.5682500000000001,6.0,0.10600000000000001,0.25,0.1300642469207564,0.051735664172487636,0.049361715401396056,0.07338435226868693,0.00543325949055538,0.00547903114213517,0.012035173210671008,0.010620516261594808,0.041268837437281804,0.11673491111781516,0.0,0.02055800522782715,0.44426165831931924,0.25
treatment3,7,0.22182399238605804,0.42000000000000004,0.382,0.038,0.5221019769268123,0.4781283679572071,0.5459742044707105,0.4530313269071379,0.0888988445836,1.6355,7.0,0.11074999999999999,0.2,0.09801349425980463,0.05457973404498278,0.055402831012598325,0.07480500968307009,0.006097803590463834,0.006185483929403629,0.01342239720435326,0.011580226088687699,0.026504268056002776,0.15747096641336106,0.0,0.017265344052846382,0.41039134083406165,0.2
treatment3,8,0.2538421370137837,0.44699999999999995,0.3585,0.0885,0.5257308153971888,0.474460706661355,0.5537876441984836,0.4448682916510478,0.07982537878146778,1.6647500000000002,8.0,0.11125,0.3,0.09883756033128646,0.04691537734665413,0.05214100315995383,0.05363374821293419,0.006532689359781181,0.0066240191923193584,0.014192886230452947,0.012710574642532103,0.029818863004881152,0.17456317661975262,0.0,0.01897886636290621,0.47016234598162726,0.3
treatment3,9,0.28168514739150885,0.4575,0.353,0.1045,0.5295023428472962,0.47064517706537234,0.5615776357593077,0.4367848643787874,0.07931034864737953,1.70675,9.0,0.11474999999999999,0.55,0.12607867643394824,0.047225662069416634,0.043419617201153865,0.0735187051028512,0.007411756036655851,0.007545770339054841,0.016604768249734926,0.015266290539390229,0.03235015193895163,0.16265296444302899,0.0,0.019226831580673374,0.5104177855340404,0.55
treatment3,10,0.2470541162423531,0.42699999999999994,0.333,0.094,0.533065771038431,0.4670559430393964,0.5686336843545352,0.42951716970572906,0.06930197588132385,1.7747499999999998,10.0,0.119,0.35,0.12082939059725582,0.048460510239075896,0.04910782979697251,0.07443824710173493,0.00825887677965537,0.008406646771546357,0.017692836618127962,0.01637139724332901,0.02468486467691041,0.1581594382094753,0.0,0.021001253095445215,0.4893604849295929,0.35
treatment3,11,0.32501599923985813,0.4915,0.351,0.1405,0.5374586685103486,0.4626778291889243,0.5785570882861689,0.41915644174258687,0.07728484628946063,1.72275,10.9,0.1135,0.6,0.09527406801894384,0.04392277912787156,0.058029030847090934,0.06581273273063262,0.008988441855489693,0.00899432866640664,0.0182381445097835,0.01813061582112972,0.03136450926165855,0.21307569077677535,0.44721359549995787,0.025807995497111887,0.5026246899500346,0.6
treatment3,12,0.3028185694529247,0.4405,0.3305,0.10999999999999999,0.5414890921903683,0.4586538117764314,0.5864224220041758,0.4111916156350097,0.08133707333522301,1.7830000000000001,11.7,0.11775,0.6,0.11024478080931746,0.05266327992663938,0.04695742752749558,0.07718740011713118,0.00913319999209478,0.009136013000698159,0.018658094239733802,0.01848471322015587,0.02794323580992084,0.2022596038966285,0.6569466853317864,0.02484027925938456,0.5026246899500346,0.6
treatment3,13,0.20750224097000322,0.453,0.392,0.06100000000000001,0.5448317401558196,0.45528480339504657,0.5929783996853263,0.40457784314445144,0.07522031131090332,1.72775,12.55,0.10874999999999999,0.2,0.11191274549974822,0.05639148871948675,0.03914883879436743,0.06995487267178975,0.009111636651462252,0.009447556472276047,0.01988967474236062,0.019239660128154396,0.028221789529353378,0.19814584607250654,0.7591546545162482,0.025745464598030097,0.41039134083406165,0.2
treatment3,14,0.28535121188866214,0.446,0.3255,0.12050000000000001,0.548345451950419,0.45179967549177436,0.6004664628218693,0.396796559788004,0.06997367765860017,1.79875,13.4,0.11499999999999999,0.55,0.1561442354616933,0.0661258767726173,0.05762629151424035,0.0972503551610346,0.009526477048409487,0.009711795389827143,0.019978287008677386,0.020187764432274633,0.03467992701530627,0.21113026036574026,0.9403246919632545,0.028377159087807524,0.5104177855340404,0.55
treatment3,15,0.25437284214271133,0.4585,0.3465,0.11199999999999999,0.5521284787081544,0.44805729160170077,0.6085382153006422,0.38865612820855144,0.05669574591657659,1.7737500000000002,14.1,0.11174999999999999,0.4,0.12057591312704853,0.06037383539249432,0.06482973651683388,0.09725711988549246,0.010070038754886991,0.0101015801888287,0.02105532210632125,0.021331837845218662,0.028483312737995915,0.16252833761014046,1.165287405253359,0.020344079702639992,0.5026246899500345,0.4
treatment3,16,0.3209843349501565,0.47800000000000004,0.3345,0.14350000000000002,0.556302415654311,0.4438251017133257,0.6175932115413679,0.37945904508477246,0.07188727839597431,1.7712499999999998,14.75,0.11100000000000002,0.55,0.1303869474145044,0.049161388357766705,0.04570788254027733,0.06861601777090275,0.010370375209736023,0.010536251006054426,0.021700986427722526,0.021296603363286565,0.033839055557868744,0.1251512243143007,1.5174424466672098,0.015269508660623042,0.5104177855340405,0.55
treatment3,17,0.28583159307165384,0.47400000000000003,0.33199999999999996,0.14200000000000002,0.5601354453463157,0.43997633339287506,0.6250977649964227,0.37181351043994637,0.061066957411323355,1.778,15.25,0.11174999999999999,0.55,0.11018705745830731,0.04816637831516919,0.03901416746718934,0.06653847323956744,0.010735133620177022,0.010886874051894539,0.022938707211668973,0.021917127626993212,0.024196709190864613,0.16801002476356178,1.8317377426626162,0.018797746225489236,0.5104177855340405,0.55
treatment3,18,0.2905293693763668,0.47800000000000004,0.3415,0.1365,0.5639597258341941,0.4361500033713628,0.633155930444126,0.36348841306022367,0.06660304227548604,1.761,15.0,0.11325,0.5,0.12202062406732662,0.06152449234162552,0.04270769682880419,0.08171033562144032,0.01084806184091543,0.011065081394372397,0.023431353736605914,0.02158091692797249,0.03147918224753365,0.1732552118149773,2.675424216239755,0.017112245538456403,0.512989176042577,0.5
treatment3,19,0.3100480429548435,0.4765,0.3265,0.15,0.568176323390823,0.43197144077371463,0.6420960164378101,0.35426451058022723,0.061099262638916726,1.7934999999999999,15.6,0.11299999999999999,0.5,0.10492289966509313,0.050915306353322,0.04625728961045234,0.0611297154030931,0.011425997227904865,0.011537923202072796,0.024356555009182154,0.022787678191369756,0.02270343311444104,0.14096565464493008,3.0157481397002077,0.014903196407411893,0.512989176042577,0.5
treatment3,20,0.3307534662835222,0.46749999999999997,0.32,0.14750000000000002,0.5725151137051612,0.4276607506774718,0.6510467908094005,0.3451143065717072,0.0720199303127175,1.85425,16.4,0.11274999999999999,0.7,0.09418098953081538,0.062565754884046,0.04746189607408631,0.07107260927722918,0.012067987637159706,0.012105041911838862,0.025509078133088434,0.02383437333775591,0.02831171667404465,0.17429765073755746,2.909150717088553,0.015683967677385186,0.47016234598162726,0.7
treatment3,21,0.3128552559929546,0.4845,0.3285,0.156,0.5769675208195538,0.4233423370473086,0.6601100471991435,0.33586148633724355,0.06175572995769002,1.85425,16.85,0.11850000000000001,0.65,0.09949713856100297,0.05195899192733886,0.0447537119895334,0.07646120447307697,0.012405244712921702,0.011974456326848988,0.024548627644270297,0.023389101894307568,0.02900985426746971,0.17674152253919753,3.1834274809261465,0.02084403234046921,0.4893604849295929,0.65
treatment3,22,0.32258169672193343,0.4925,0.3225,0.16999999999999998,0.5812174351278786,0.41918036632727684,0.6684752592029941,0.3272311232340724,0.057861670205264636,1.8607500000000001,17.4,0.11750000000000001,0.55,0.13858412220761548,0.05883742096033066,0.042534815461170036,0.09061195459645197,0.01297973822241701,0.012136514094824552,0.02559138730522328,0.023986287193531138,0.025222511002689782,0.19447144967023333,3.530319800632351,0.023813972015560417,0.5104177855340404,0.55
treatment3,23,0.3360079654065444,0.4965,0.3135,0.183,0.5855995355704188,0.4148710142518259,0.6776997242688594,0.3179072524793031,0.05501813114925665,1.90775,18.4,0.11825000000000001,0.8,0.07132505563140384,0.029428772172466654,0.04487116058930923,0.053910256811423966,0.013093339529414463,0.01231197046126811,0.025384082567073397,0.023560481615552423,0.019851206054282016,0.18477208578194526,3.530319800632351,0.021841233337067084,0.41039134083406165,0.8
treatment3,24,0.35609732415868106,0.48250000000000004,0.30700000000000005,0.1755,0.5899128660708766,0.41061472382584413,0.6864547355620229,0.30893682071205886,0.06616144794586906,1.9929999999999999,18.9,0.13,0.7,0.09666315132064274,0.04575391844019022,0.0495346768489138,0.07639750615935327,0.013402151344912943,0.012452986268569772,0.02603576128496156,0.024191089734822313,0.03522042608183577,0.17003405231708266,3.625930007743204,0.017396309348461488,0.47016234598162726,0.7
treatment3,25,0.30899879402490926,0.4845,0.317,0.1675,0.5940122506406731,0.40657340159255134,0.6945946317986691,0.3005528695811147,0.05257037289007975,2.0142499999999997,19.7,0.13275,0.5,0.1408810783283721,0.05977809843606252,0.058768054336742474,0.10774604645329587,0.014311807362580153,0.013095693554229966,0.02798902611145391,0.026952736325099005,0.023696901588689676,0.1646229743511231,3.64330676865486,0.019226831580673363,0.512989176042577,0.5
treatment3,26,0.3664354767260691,0.49850000000000005,0.304,0.1945,0.5984439929004111,0.4022202370405584,0.7040597728964226,0.290898815197549,0.06238167061556356,2.0134999999999996,20.1,0.1315,0.75,0.09978486984986512,0.03375998877525383,0.039920974568844324,0.05083254241547487,0.014947727668559696,0.013402958486390807,0.028373180904006774,0.02743021480582283,0.02804046310611798,0.1674428417793901,3.79611990271507,0.02146600739970547,0.44426165831931924,0.75
treatment3,27,0.3576700596421012,0.5015000000000001,0.2955,0.20600000000000002,0.6031678401922577,0.3975939518996833,0.7138205535123385,0.2808553870743559,0.04949709073128483,2.04425,20.4,0.13325,0.8,0.0978848646350899,0.05173566417248765,0.04582288557157069,0.08041995039200556,0.015551596990584395,0.013779703769741932,0.028945427355626965,0.028335695935463156,0.021052553365804687,0.19022337976843526,4.018378829957752,0.026070501579976913,0.41039134083406165,0.8
treatment3,28,0.3629770340471071,0.49000000000000005,0.3005,0.1895,0.6075726935364675,0.3932835014676882,0.722402961451318,0.2721327907500539,0.05984011131883303,2.09025,21.1,0.1345,0.85,0.07261747924566944,0.03838859479749575,0.051142216570945316,0.061428178001887546,0.01568896974553744,0.013963339473693819,0.029206944212152464,0.028553785347362814,0.027179362620856514,0.25389323802691066,3.8784153030790676,0.02548993609457001,0.36634754853252327,0.85
treatment3,29,0.3825257160655121,0.5135,0.2955,0.21800000000000003,0.612446827295579,0.3885238608414857,0.7327319603576172,0.2615729567186029,0.05693553277778355,2.08625,21.1,0.13874999999999998,0.8,0.14479498364541457,0.06243101455965112,0.05124502543251342,0.10278234540190155,0.016078497344909865,0.013880439692432316,0.02924915989054975,0.02875082628193523,0.030705165718939383,0.25511027027542427,4.302997731080533,0.026649528484028615,0.41039134083406165,0.8
treatment3,30,0.3987702984490771,0.5195000000000001,0.286,0.23349999999999999,0.6171649466304574,0.3839535888831309,0.7416223339286419,0.2525872868964217,0.05310059145115927,2.1405000000000003,21.9,0.142,0.9,0.07881141006100784,0.04186129980127985,0.04956654219595269,0.06792216908073224,0.01662703887827623,0.014202626070237295,0.030036221173724724,0.02916229032014457,0.01898778429117414,0.24869607323418935,4.447352849552311,0.024836306192007655,0.3077935056255463,0.9
treatment3,31,0.40608559925808957,0.505,0.279,0.22600000000000003,0.62205689052764,0.379208230063036,0.751312970161811,0.24282411466221882,0.05947995731923163,2.22275,22.45,0.15325,0.9,0.08349014653728305,0.05196152422706632,0.03177221560122187,0.06167828245270609,0.016835883231461322,0.014184107581947627,0.029801385825095988,0.028262365499941464,0.02803364531334204,0.23557027669712044,5.031218331054303,0.023801536880939788,0.3077935056255462,0.9
treatment3,32,0.4510513568462312,0.534,0.275,0.259,0.6271646029780539,0.3742697634959765,0.7606430336068769,0.23335661330839122,0.06482783924256923,2.26175,23.4,0.15175,0.9,0.1135047371010534,0.04134578193976415,0.05472418882089768,0.07426127417507232,0.017453936833193368,0.014632156330275675,0.02995368551122147,0.028512937167907065,0.02764700814717265,0.30256915260029926,5.0408854694179945,0.026963669514445,0.3077935056255462,0.9
treatment3,33,0.4328838162558036,0.5349999999999999,0.271,0.264,0.6321721191725471,0.3694736086450064,0.7690487615335204,0.22497496625224925,0.05354731476933716,2.306,24.4,0.1505,0.95,0.0745852431224209,0.06549407365716782,0.04621460238587161,0.05632611808874608,0.01809399418359759,0.015019190861219433,0.029405864916566108,0.027868820427420584,0.025946923128690957,0.3289480842097475,5.0408854694179945,0.024489525150669277,0.22360679774997894,0.95
treatment3,34,0.4373654863293699,0.515,0.261,0.254,0.6371644241340694,0.36464258224526486,0.7773355424499603,0.21677727424191703,0.05458410778584698,2.378,25.3,0.155,0.95,0.11010288235875387,0.04839530207734935,0.0448271534252458,0.0768731011746666,0.018804795058977294,0.015523788846126941,0.028858403590153407,0.028287567053161673,0.02673570237399699,0.30632971572611445,5.110360992501822,0.02265298864911299,0.22360679774997894,0.95
treatment3,35,0.375584033357734,0.5325,0.2855,0.24699999999999997,0.6415821172765541,0.3603390725972862,0.7838953448174935,0.21027729196015912,0.042168002228363546,2.37425,26.2,0.15925,0.65,0.11849167801073195,0.059813306035926224,0.0513476284493103,0.08429896671652437,0.019332233883511664,0.015712409883215407,0.028494857460664148,0.02881522498322826,0.028849096851202762,0.307366894597868,5.217379862687683,0.02488261917166489,0.48936048492959294,0.65
treatment3,36,0.4064588552200572,0.5425,0.27949999999999997,0.263,0.6460202464866659,0.35603189248081335,0.7906362068503906,0.20350179781188774,0.04224241017779899,2.3855,26.65,0.15875,0.9,0.10646059954738507,0.05014452795879652,0.05266327992663938,0.08176345857346506,0.019869261367897375,0.01596784151860855,0.028516249542029897,0.028566734683522273,0.020601184596231777,0.2554814855790614,5.153179907386773,0.024967083593361368,0.30779350562554625,0.9
treatment3,37,0.46268349401022835,0.5155000000000001,0.25,0.2655,0.6504853780384371,0.3517593587393862,0.7970716962419061,0.1970834945653998,0.0565321392090735,2.4899999999999998,27.65,0.15925,1.0,0.09281853275924021,0.03845366316134674,0.044366891401489694,0.059069539750329796,0.020071934166037624,0.015934755931090814,0.02727932187278629,0.027738741388711352,0.03295515878659772,0.24658189629197705,5.153179907386773,0.022435580294654624,0.0,1.0
treatment3,38,0.4532130006779128,0.564,0.262,0.302,0.6551767327637054,0.34730178192937655,0.8036684365133313,0.19032038284637576,0.044407507915692944,2.5225,28.65,0.1635,0.95,0.08301810529376692,0.06327883158146796,0.03205258836744127,0.06598245380801107,0.02031144970803692,0.015912032909328036,0.026129897796445138,0.026999177683846434,0.025318877720256712,0.306252819535893,5.153179907386773,0.025807995497111883,0.22360679774997896,0.95
treatment3,39,0.4638388243396676,0.5495,0.255,0.29450000000000004,0.6598485420949393,0.3428530309051852,0.8097513689219221,0.18414280557150314,0.04828059204519934,2.6035,29.65,0.16699999999999998,1.0,0.11509894967921835,0.06056531924077375,0.05375382483331327,0.0914488640544108,0.020483131181605413,0.016066885271234444,0.025748646340416233,0.026609231782120928,0.02144008690408042,0.32281288371862854,5.153179907386773,0.022849622823099176,0.0,1.0
treatment3,40,0.45645051352790456,0.5465,0.2555,0.29100000000000004,0.6641428582527307,0.3386376873783567,0.8151283941359381,0.17857819929243962,0.0474656657218769,2.66275,30.3,0.1695,0.95,0.09945359196200874,0.04965936600057382,0.04346504948019488,0.07232237769729002,0.020302495709396774,0.01612385118427584,0.025184312601654935,0.02609483745028933,0.025691604595820944,0.3412418304400931,4.70274276073912,0.023446467582671448,0.22360679774997894,0.95
favor_b_control,1,0.17492342023856206,0.40149999999999997,0.40700000000000003,-0.0055,0.4986241754259052,0.5012733250348894,0.49723430558882403,0.5026133585068878,0.06623997227623851,0.59575,1.0,0.0,0.1,0.1022407577858662,0.04987088592714083,0.0462373738099614,0.0770150361259,0.0025719967953646504,0.0024877447067232824,0.005184481965528596,0.005475594237292146,0.024164457493193212,0.0288040110510946,0.0,0.0,0.30779350562554625,0.1
favor_b_control,2,0.1859000817306446,0.40549999999999997,0.3995,0.005999999999999997,0.49873909348030676,0.5010274527465943,0.4989150884381329,0.5008251259547418,0.07652140997480873,0.9682499999999999,2.0,0.0,0.2,0.10430505190619806,0.048717769372494654,0.06336818062552745,0.08543387717071636,0.0038439030337325385,0.0035811755799257804,0.007299584921457354,0.007407527414570735,0.04466778618788721,0.05887710215265981,0.0,0.0,0.41039134083406165,0.2
favor_b_control,3,0.1752832677373048,0.42000000000000004,0.392,0.028000000000000008,0.4989654407514478,0.5006608854332845,0.49931349529711333,0.5004268439194661,0.061212873697090976,1.1949999999999998,3.0,0.0,0.1,0.09319325938550313,0.06266032069399011,0.05166694963137001,0.09305346510700743,0.004984617134863489,0.004502464069467396,0.009501254006262462,0.00949889177100583,0.025784257114426917,0.09160843445424607,0.0,0.0,0.3077935056255462,0.1
favor_b_control,4,0.19603885962742212,0.414,0.403,0.010999999999999996,0.49907521613168376,0.5004521507394051,0.49922931617095595,0.5001757798175459,0.0804615349410358,1.35125,4.0,0.0,0.25,0.1093159112374375,0.05285531392893544,0.03812721089361658,0.0712962684488946,0.0051552715730608595,0.004726484231440554,0.009368522609610082,0.0096444413038579,0.027755667187377313,0.08801726804260748,0.0,0.0,0.44426165831931924,0.25
favor_b_control,5,0.19697409303375657,0.4165,0.3975,0.019000000000000003,0.49872626999872216,0.5007135602100264,0.49823225125348414,0.5013155110687968,0.0725653786811604,1.459,5.0,0.10375000000000001,0.1,0.1260519288299297,0.06531502607806985,0.06222835704927965,0.11238561436318029,0.005484184039729417,0.005286298192339704,0.010749509323693701,0.010992575204899676,0.031184732194262463,0.10444842595372383,0.0,0.01761242085634603,0.30779350562554625,0.1
favor_b_control,6,0.1700350113880384,0.39249999999999996,0.40700000000000003,-0.014499999999999996,0.4976919501457515,0.5017471180863544,0.49527766962198905,0.5040734641122282,0.07000724555588528,1.5467499999999998,6.0,0.10900000000000001,0.05,0.08652961010417552,0.053985865596566346,0.04736198786724267,0.06533114031407107,0.005830764187495993,0.005699989319548261,0.011211964002781506,0.011613709425849932,0.034201842758322366,0.15655228654048023,0.0,0.025833474815685008,0.22360679774997896,0.05
favor_b_control,7,0.18504951026747785,0.40449999999999997,0.40650000000000003,-0.0020000000000000018,0.4977628407173008,0.5016578903271605,0.4966657891956136,0.5024607512866839,0.08319505170006641,1.5655,7.0,0.10175000000000001,0.05,0.08408771590408318,0.045244947377114875,0.049765238343329785,0.06993229808743219,0.006066304901613455,0.005923606020799004,0.011565354096384484,0.01191661372322695,0.028771523949212893,0.1782879102669848,0.0,0.02749521489469146,0.22360679774997894,0.05
favor_b_control,8,0.18780595172911602,0.41100000000000003,0.396,0.014999999999999996,0.49846868706438024,0.5009026249624072,0.49850725412207453,0.5004623648435145,0.07737065982206257,1.6162500000000002,8.0,0.10124999999999999,0.1,0.0870006809858048,0.05437685266051316,0.05557356433261753,0.07667429405231621,0.006083505928672944,0.005917821251001958,0.011953173021828726,0.011763016957891462,0.03048013952244638,0.1840686013419996,0.0,0.022057043271815402,0.30779350562554625,0.1
favor_b_control,9,0.20603862076358098,0.40149999999999997,0.40099999999999997,0.0005000000000000004,0.4984823669274805,0.50080099451781,0.49779200263196915,0.5011782840264715,0.07896467494217847,1.6647500000000002,9.0,0.10925,0.25,0.10688162651062182,0.04826189517948699,0.06239939270959547,0.08846497969015168,0.006774423818942829,0.006664026134875666,0.013965251282901416,0.013899464356492586,0.029089503675581448,0.17675790014355203,0.0,0.02450966511828602,0.4442616583193193,0.25
favor_b_control,10,0.15352820387409083,0.395,0.392,0.0030000000000000027,0.49844258322160756,0.5007569259607951,0.4980011907038966,0.5009170858293382,0.05125738346893709,1.68775,10.0,0.1105,0.05,0.08021389554113167,0.06160143538997501,0.03874342049405225,0.06759788224649148,0.0077529280721033034,0.007687854125743995,0.016239866563218602,0.016245850601163094,0.0269056066723655,0.14020168742884206,0.0,0.02151498865540266,0.22360679774997896,0.05
favor_b_control,11,0.16616226218030877,0.4285,0.40449999999999997,0.024000000000000007,0.4986654713205908,0.5005327363788966,0.4984214437723975,0.5002445403088057,0.06654763864291184,1.6920000000000002,11.0,0.10925,0.05,0.07367586512329195,0.05584518072785078,0.05394685493978993,0.08875750524232927,0.007550279966404559,0.007625223421615489,0.01485458730225804,0.014897546398585076,0.03319105291987058,0.13986271464321154,0.0,0.01734138645583237,0.22360679774997894,0.05
favor_b_control,12,0.1602814444152167,0.40750000000000003,0.3755,0.032,0.49896456391308863,0.5002407018663243,0.49885036907678415,0.4995346596052331,0.06971651019827448,1.7262499999999998,11.75,0.10500000000000001,0.15,0.11317915717010131,0.044352060416150835,0.05165421468512362,0.07550531525382136,0.007344594445612583,0.007687774442903713,0.015411145314592586,0.0155429540549769,0.026704199367966114,0.15905043059886448,0.7863975156570492,0.02152110347395881,0.3663475485325232,0.15
favor_b_control,13,0.20182769200507406,0.42300000000000004,0.417,0.006,0.49906403789144893,0.5000850191038335,0.4990638297009503,0.49937644327556996,0.07397737313003526,1.6940000000000002,12.65,0.1055,0.05,0.07436764908124668,0.0575920316125691,0.04835178111344094,0.08970125857240625,0.007482948914526451,0.00796713216056685,0.015760052967820078,0.016099239469752096,0.0328681805179611,0.17945531623865535,0.8127277008872492,0.026945363823465948,0.22360679774997896,0.05
favor_b_control,14,0.19369321981924884,0.39449999999999996,0.39649999999999996,-0.0019999999999999935,0.49879799162764743,0.5002293142452452,0.4983710050080402,0.49989053958259594,0.06874408696623366,1.7107500000000002,13.5,0.10800000000000001,0.2,0.11036740321503373,0.04465953072089458,0.0622621791087368,0.0795778334647744,0.00835510407138962,0.00894101842058179,0.018365390354370615,0.01869546474264558,0.038078355623629954,0.16818907749754045,1.0000000000000002,0.02358634752295667,0.41039134083406165,0.2
favor_b_control,15,0.18068388504575392,0.41500000000000004,0.40700000000000003,0.00799999999999999,0.49859801896862155,0.5003700271877516,0.49806691071786435,0.5000534967413431,0.0790448204607528,1.70825,14.2,0.1055,0.15,0.09321655531363042,0.04594046490610944,0.05048188836237783,0.0749455943018878,0.009140019047379155,0.00970686898347608,0.019658381925970046,0.020006792742376583,0.029515909796834394,0.14688229265209898,1.5761378513048248,0.01877147892555702,0.3663475485325232,0.15
favor_b_control,16,0.15386238290736867,0.40599999999999997,0.402,0.003999999999999992,0.4984986074778501,0.5003474736240994,0.49807051139567793,0.5000522624350661,0.07602265601684594,1.6732500000000001,13.9,0.10200000000000001,0.05,0.10045773500844977,0.04672427521895704,0.06262671365446133,0.08165395533011632,0.01003014652190217,0.010531471985960507,0.021302618436650756,0.02171326538228842,0.027629249621542857,0.1534795974783139,2.125038699338017,0.018736398575471953,0.22360679774997896,0.05
favor_b_control,17,0.18668246395162943,0.4095,0.3895,0.019999999999999997,0.49858228090821743,0.5001393547804792,0.4985429631988282,0.4995982414999145,0.07431224131227065,1.70125,14.6,0.099,0.15,0.12196887895419425,0.06345118305893867,0.047625181309228014,0.08920703300100337,0.0100455486592246,0.010516670037785716,0.020816441431179715,0.021006775282631923,0.03145485457541683,0.1526853920562423,2.1860803664140644,0.01810786395028705,0.36634754853252327,0.15
favor_b_control,18,0.1683333529123933,0.398,0.4165,-0.018499999999999992,0.4982450906684077,0.5003834062177835,0.49738988714265425,0.5004345471997669,0.06254604602233463,1.71825,15.55,0.10500000000000001,0.15,0.11143075530248336,0.05559250233430292,0.03923948065539685,0.07929126851777499,0.010291222396190562,0.010796022158070065,0.02168769278288339,0.021868933904138087,0.04015940654200912,0.17494566825762017,2.282081229238369,0.019934101962532244,0.3663475485325232,0.15
favor_b_control,19,0.17007467413458685,0.426,0.38449999999999995,0.0415,0.49890714400266367,0.49963602235120846,0.5001479447575004,0.4977846121147871,0.056656545386989596,1.71825,15.4,0.10500000000000001,0.05,0.0858110877830947,0.05669864938519491,0.04706937768644782,0.06768930569346354,0.010605486038312137,0.011070494792022769,0.022247801778599623,0.022109415227331338,0.027314442451584844,0.19191058087721893,2.458069417888334,0.027047716121114944,0.22360679774997896,0.05
favor_b_control,20,0.18727106273152364,0.39649999999999996,0.39,0.0064999999999999945,0.4990233537951485,0.49937337806521603,0.4996489615940215,0.49824346016940424,0.06875536958119713,1.7412500000000002,15.45,0.10575000000000001,0.15,0.09478307810879316,0.05029125695700783,0.04994734069102441,0.07875845819238785,0.010894268936133449,0.011130507249458197,0.02254955451021117,0.022339564570853763,0.027417838712227593,0.15108271523276667,2.8741131355236305,0.020473024613918315,0.36634754853252327,0.15
favor_b_control,21,0.2186977293287135,0.40049999999999997,0.393,0.0075000000000000015,0.49885724220815114,0.4994924716975132,0.49910295156828904,0.49855033298893225,0.08585007250869019,1.7405000000000002,15.45,0.1065,0.15,0.10374591657536102,0.050312183310543025,0.05858866425297106,0.08194189212002934,0.01079681822183303,0.010966800846273566,0.022013480606013814,0.022092763383962807,0.031580479775528976,0.16369821398890672,2.8557421378504637,0.02596049630536852,0.36634754853252327,0.15
favor_b_control,22,0.19942858539135352,0.41050000000000003,0.409,0.001500000000000007,0.4989271742128416,0.4993598412123075,0.4995090785690729,0.49803527641175566,0.07536168128547674,1.73,16.05,0.10600000000000001,0.2,0.08731833234703568,0.06065215750924542,0.05118593556827892,0.0766588478087717,0.011186870694133825,0.011396951764702255,0.02367608984421197,0.02361395429801901,0.032068905701304225,0.1757540147029664,3.1867323637065503,0.024257391711220294,0.41039134083406165,0.2
favor_b_control,23,0.1288202876230204,0.3975,0.39849999999999997,-0.0010000000000000009,0.4993008502828302,0.4989652577800306,0.500356676354105,0.4969420706668924,0.07088830380071645,1.71475,16.2,0.10500000000000001,0.1,0.09485354128357225,0.058658243015659875,0.03937338133682115,0.0715909432672509,0.010876411870481863,0.011050620380528911,0.022152640538647555,0.022398180551824933,0.041218286306840164,0.1589643703873028,3.518372829650242,0.02058359080739597,0.30779350562554625,0.1
favor_b_control,24,0.16392435454856652,0.4175,0.4165,0.0010000000000000037,0.49935069178074754,0.4988470226940576,0.5000535160442394,0.49696991117290557,0.07351978931375186,1.6765,15.85,0.1035,0.1,0.09298214348894827,0.05250313273861305,0.03717313687682487,0.07656438638922076,0.010977197597169114,0.01108517971453165,0.022983192197152585,0.02332393522500059,0.024249038930818208,0.1356960613010989,3.7595492450978467,0.023175531561495943,0.3077935056255462,0.1
favor_b_control,25,0.2222651201423039,0.4165,0.379,0.0375,0.4997524950981319,0.4983390941612166,0.5014855236701055,0.495362953736546,0.07957002030767098,1.70825,15.9,0.09925,0.2,0.09998304313451015,0.06376560696471843,0.05035662293764555,0.07986007499963525,0.012136735074217428,0.012174765809872569,0.026348593744696377,0.02699484910036415,0.0312967373326045,0.1263586687089364,3.4777488181444713,0.012698425099200295,0.4103913408340617,0.2
